127.0.0.1 - - [09/Mar/2015:03:43:49 +0000] "GET /p/users/queryAll HTTP/1.1" 200 66 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36"
::ffff:127.0.0.1 - - [11/May/2017:16:26:00 +0000] "OPTIONS /users/regist HTTP/1.1" 200 4 "http://localhost:8000/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::ffff:127.0.0.1 - - [11/May/2017:16:26:00 +0000] "POST /users/regist HTTP/1.1" 200 47 "http://localhost:8000/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::ffff:127.0.0.1 - - [11/May/2017:16:28:28 +0000] "OPTIONS /users/regist HTTP/1.1" 200 4 "http://localhost:8000/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::ffff:127.0.0.1 - - [11/May/2017:16:28:28 +0000] "POST /users/regist HTTP/1.1" 200 45 "http://localhost:8000/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::ffff:127.0.0.1 - - [11/May/2017:16:29:01 +0000] "OPTIONS /users/regist HTTP/1.1" 200 4 "http://localhost:8000/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::ffff:127.0.0.1 - - [11/May/2017:16:34:08 +0000] "OPTIONS /users/regist HTTP/1.1" 200 4 "http://localhost:8000/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::ffff:127.0.0.1 - - [11/May/2017:16:34:08 +0000] "POST /users/regist HTTP/1.1" 200 45 "http://localhost:8000/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::ffff:127.0.0.1 - - [11/May/2017:16:34:18 +0000] "OPTIONS /users/regist HTTP/1.1" 200 4 "http://localhost:8000/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::ffff:127.0.0.1 - - [11/May/2017:16:34:18 +0000] "POST /users/regist HTTP/1.1" 200 47 "http://localhost:8000/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::ffff:127.0.0.1 - - [11/May/2017:16:45:48 +0000] "OPTIONS /users/regist HTTP/1.1" 200 4 "http://localhost:8000/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::ffff:127.0.0.1 - - [11/May/2017:16:45:48 +0000] "POST /users/regist HTTP/1.1" 200 47 "http://localhost:8000/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::ffff:127.0.0.1 - - [11/May/2017:16:47:28 +0000] "OPTIONS /users/regist HTTP/1.1" 200 4 "http://localhost:8000/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::ffff:127.0.0.1 - - [11/May/2017:16:47:29 +0000] "POST /users/regist HTTP/1.1" 200 47 "http://localhost:8000/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::ffff:127.0.0.1 - - [11/May/2017:16:49:17 +0000] "OPTIONS /users/regist HTTP/1.1" 200 4 "http://localhost:8000/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::ffff:127.0.0.1 - - [11/May/2017:16:49:17 +0000] "POST /users/regist HTTP/1.1" 200 47 "http://localhost:8000/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::ffff:127.0.0.1 - - [11/May/2017:16:50:41 +0000] "OPTIONS /users/regist HTTP/1.1" 200 4 "http://localhost:8000/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::ffff:127.0.0.1 - - [11/May/2017:16:50:41 +0000] "POST /users/regist HTTP/1.1" 200 47 "http://localhost:8000/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::ffff:127.0.0.1 - - [11/May/2017:16:53:07 +0000] "OPTIONS /users/regist HTTP/1.1" 200 4 "http://localhost:8000/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::ffff:127.0.0.1 - - [11/May/2017:16:53:07 +0000] "POST /users/regist HTTP/1.1" 200 72 "http://localhost:8000/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::ffff:127.0.0.1 - - [11/May/2017:16:54:17 +0000] "OPTIONS /users/regist HTTP/1.1" 200 4 "http://localhost:8000/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::ffff:127.0.0.1 - - [11/May/2017:16:54:17 +0000] "POST /users/regist HTTP/1.1" 200 72 "http://localhost:8000/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::ffff:127.0.0.1 - - [11/May/2017:16:56:00 +0000] "OPTIONS /users/regist HTTP/1.1" 200 4 "http://localhost:8000/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::ffff:127.0.0.1 - - [11/May/2017:16:56:00 +0000] "POST /users/regist HTTP/1.1" 200 72 "http://localhost:8000/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
